"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","PPG","RPG","APG"
"76",2009,"Joey Graham","TOR","SF",0,78,724.5,1073,161,334.6,33.5,33.7,158.9,323.4,34.2,1.5,11.2,13.1,92,111.5,57.5,66.2,137.3,203.5,3.6,10.4,5.4,33.5,24.4,5.8,51.6,133.1,416.1,383.6,37.8,6.1,2.4,0.6,0.3,5.8,13.1,0,0.5,0,5.3,2.6,0.4
"77",2009,"Leon Powe","BOS","PF",0,70,745.1,855,123.4,235.6,36.5,36.5,123.4,235.6,36.5,0,0,0,128.2,186.1,48,101.1,139.4,240.5,10.5,13.2,11.9,32.1,16.7,26.5,53,133.8,375,317.5,41.2,12.2,2.9,0.5,1.2,6.9,14.2,0,2.4,0,5.4,3.4,0.5
"78",2009,"Marcus Banks","TOR","PG",0,22,91.7,143,14.6,39.7,25.6,26.9,12.5,26.5,33,1.5,13.2,11,5.3,12.5,42.6,0.5,11.8,12.5,0.3,4.7,2.5,19.5,5.3,1,6.8,18.1,39,45.2,30,3.9,14.2,1.4,0.4,12.4,12.4,0,0,0,1.8,0.6,0.9
"79",2009,"Antoine Wright","DAL","SF",0,65,588.8,1082,124.8,300.4,28.9,32.7,93.4,196.6,33.1,31.4,103.9,21,49.5,66.2,52.1,21.6,73.2,94.8,1.1,3.7,2.4,53.7,32.1,18.8,37.6,119.9,330.4,329.5,34.9,4.3,3.6,0.8,0.6,5,10.9,0,0,0,5.1,1.5,0.8
"80",2009,"Quinton Ross","MEM","SF",0,68,378.3,811,69,180.5,26.6,31.2,46,119.2,26.9,23,61.3,26.1,23.7,29.3,56.5,20.2,67.6,87.8,1.5,5,3.2,32.8,22.3,6.8,25.1,79.5,184.7,193.4,33.2,3.3,3.1,0.7,0.5,5.6,6.2,0,0,0,2.7,1.3,0.5
"81",2009,"Sean Marks","NO","PF",0,60,336.2,583,55.8,115,33.8,34.2,54.4,108,35.1,1,4.9,13.9,20.9,30.7,47.5,43.2,87.1,130.3,4.4,12.5,6.6,6.8,3.4,23,24.4,84.3,133.8,128.5,36.2,4.2,1.3,0.2,1.6,11.1,6.2,0,0,0,2.2,2.2,0.1
"82",2009,"Etan Thomas","WAS","PF",0,26,134,213,22.3,46,33.8,33.8,22.3,46,33.8,0,0,0,11.2,16,48.5,17.4,28.6,46,4.5,11.3,6.2,2.9,1.5,12.5,12.5,24.4,55.8,53.1,36.7,4.9,1.5,0.3,2.3,13.3,6.8,0,0,0,2.1,1.8,0.1
"83",2009,"Morris Peterson","NO","SG",0,43,233.4,359,50.9,127.6,27.8,34.3,27.9,68.3,28.4,23,59.2,27,5.8,13.2,44.1,6.3,49.5,58.5,1.5,11.6,4.8,11.2,10.5,1,10.5,35.5,133.1,133.4,34.8,5.1,2.5,0.8,0.2,3.5,13.6,0,0,0,3.1,1.4,0.3
"84",2009,"Malik Allen","MIL","PF",0,49,244,403,50.9,118.5,29.9,29.9,50.9,117.8,30.1,0,0.5,0,4.9,14.6,33.2,24.4,47.4,71.8,3.3,10.1,5.1,24.4,3.4,5.8,13.9,62,108.7,124.9,30.4,3.8,4.6,0.3,0.8,4.9,10.8,0,0,0,2.2,1.5,0.5
"85",2009,"Ime Udoka","SA","SF",0,67,454.7,721,76.7,200,26.7,31.6,48.1,112.9,29.7,28.6,87.1,22.9,19.5,32.1,42.4,19.5,110.8,130.3,1.6,12.6,5.2,37.6,25.1,5.8,26.5,59.9,201.4,214.1,32.8,4.6,3.9,0.9,0.4,5.3,11.3,0,0,0,3,1.9,0.6
"86",2009,"Kevin Ollie","MIN","PG",0,50,334.2,592,42.5,104.6,28.4,28.4,42.5,103.9,28.5,0,0.5,0,55.8,66.9,58.1,6.3,43.2,52.3,0.8,4.3,2.5,81.5,13.2,1.9,23.7,55.1,140.8,134,36.7,4.9,14.1,0.6,0.2,10.5,5.9,0,0,0,2.8,1,1.6
"87",2009,"Anthony Johnson","ORL","PG",0,80,639.4,1032,107.3,265.6,28.2,32.9,71.1,172.9,28.6,36.2,92.7,27.3,42.5,56.5,52.5,20.2,82.2,102.5,1.1,4.3,2.7,139.4,32.1,2.4,57.2,77.4,293.4,290.4,35.2,5.1,14.7,0.8,0.1,11.5,10.9,0,0,0,3.7,1.3,1.7
"88",2009,"Rasho Nesterovic","IND","C",0,70,695.3,846,156.1,304.6,35.8,35.8,156.1,303.9,35.8,0,0.5,0,17.4,22.3,54.4,64.8,102.5,167.3,4.1,6.5,5.3,76,20.9,26.5,43.9,119.2,329.7,314.4,36.5,10.5,6.9,0.6,1.1,6,12.9,0,1,0,4.7,2.4,1.1
"89",2009,"Rafer Alston","ORL","PG",0,77,1308.5,1705,220.3,571.5,26.8,31.6,142.2,340.8,29.1,78.1,230.7,23.6,108.7,145,52.3,23,135.2,158.2,0.8,4.3,2.6,283,75.3,4.9,97.6,94.1,627.3,635.3,34.4,6.8,18.7,1.1,0.1,6.5,14,0,1.5,0,8.1,2.1,3.7
"90",2009,"Jarvis Hayes","BKN","SF",0,74,776.7,1276,179.1,402.2,31,36.7,113.6,232.1,34.1,65.5,170.1,26.8,25.1,36.2,48.2,18.8,167.3,186.1,0.8,11,4.2,37.6,36.2,3.4,34.2,112.9,448.9,418.1,37.4,5.3,2.4,0.7,0.2,3.7,11.6,0,0,0,6.1,2.5,0.5
"91",2009,"Josh Boone","BKN","PF",0,62,504,693,78.8,149.2,36.8,36.8,78.8,149.2,36.8,0,0,0,22.3,59.2,26.2,72.5,107.3,179.8,6,13,10.8,21.6,15.3,33.5,21.6,73.9,179.8,175.2,35.8,6.4,2.4,0.6,1.9,5.3,6.5,0,1,0,2.9,2.9,0.3
"92",2009,"Devin Brown","NO","SF",0,63,398.5,606,77.4,218.2,24.7,27.8,57.9,150.6,26.8,19.5,67.6,20.1,54.4,69.7,54.4,21.6,61.3,82.9,2.1,5.9,4,37.6,22.3,2.4,37.6,56.5,228.6,248.8,32,4.6,5,1,0.2,6.4,16,0,0,0,3.6,1.3,0.6
"93",2009,"Bobby Brown","MIN","PG",0,68,407,649,98.3,250.9,27.3,31.8,66.9,160.3,29.1,31.4,90.6,24.1,23.7,30,55.1,6.8,26.5,36.2,0.8,2.3,1.6,81.5,14.6,1.5,43.9,66.2,251.6,264.1,33.2,4.5,14.6,0.6,0.1,6.9,14.9,0,0,0,3.7,0.5,1.2
"94",2009,"Michael Finley","SA","SF",0,81,924.2,1627,209.8,480.2,30.5,37,118.5,257.9,32,91.3,222.3,28.6,35.5,43.2,57.4,18.1,170.1,188.2,0.7,6,3.3,79.5,25.8,11.8,42.5,57.2,546.4,499.2,38.1,5.4,3.7,0.4,0.3,3.8,11.3,0,0,0,6.7,2.3,1
"95",2009,"Desmond Mason","OKC","PF",0,39,408,742,86.4,198.6,30.3,30.3,86.4,196.6,30.7,0,1.5,0,32.1,59.2,37.7,28.6,80.9,109.4,2.1,6.2,4.1,32.1,10.5,20.9,39,66.9,204.9,224.7,31.8,3.6,3.3,0.3,1,10.3,11,0,0.5,0,5.3,2.8,0.8
"96",2009,"Sean May","CHA","PF",0,24,127.4,209,27.2,68.3,27.7,28.4,26.5,67.6,27.3,0.5,0.5,69.7,6.8,13.9,48.8,13.9,34.2,48.1,4,13.9,6.9,4.9,2.4,1.9,18.1,22.3,64.8,74.4,30.3,3.1,2.7,0.4,0.5,13.6,14.6,0,0.5,0,2.7,2,0.2
"97",2009,"Roko Ukic","TOR","PG",0,72,435.3,620,85.7,225.8,26.5,27.5,78.1,182.6,29.8,5.3,43.2,12.3,30.7,41.8,51.1,18.8,33.5,52.3,1.7,3,2.4,106.6,20.9,1,41.8,53.7,209.8,244.2,29.9,5,18.9,0.9,0.1,10.2,14.9,0,0,0,2.9,0.7,1.5
"98",2009,"Lindsey Hunter","CHI","PG",0,28,115.6,185,18.8,57.2,22.9,29.8,5.3,23.7,22.6,11.2,33.5,23.2,1.5,2.4,41.8,1,4.9,5.8,0.4,2.1,1.3,25.8,13.9,0.5,13.2,19.5,50.9,58.7,30.3,4,14.2,1.9,0.1,12.8,12.1,0,0,0,1.8,0.2,0.9
"99",2009,"Yakhouba Diawara","MIA","SG",0,63,260.6,592,53,151.2,24.4,32.8,17.4,37.6,32.3,35.5,113.6,21.8,4.9,13.2,36.7,18.1,39,57.2,1.8,3.9,2.8,18.8,6.3,2.9,11.2,52.3,148.5,157.1,32.9,3.1,2.3,0.4,0.3,3.2,6.5,0,0,0,2.4,0.9,0.3
"100",2009,"Alando Tucker","PHO","PF",0,30,133.3,197,36.2,84.3,30,32.3,30.7,68.3,31.3,3.9,16,24.3,18.1,23,54.9,13.2,5.8,21.6,4,2.3,3.1,5.8,2.4,0.5,6.8,6.8,96.2,94.5,35.5,6.7,3.1,0.4,0.1,4.5,16.3,0,0,0,3.2,0.7,0.2
"101",2009,"Adam Morrison","LAL","SF",0,52,251.3,496,55.8,155.4,25,30,33.5,88.5,26.3,22.3,66.9,23.2,11.8,16,51.5,12.5,43.2,55.8,0.8,3.8,2.1,28.6,4.4,1.9,22.3,53.7,145.7,162.5,31.2,2.9,3.9,0.2,0.1,5.9,11.5,0,0,0,2.8,1.1,0.6
"102",2009,"Paul Davis","LAC","PF",0,27,152.2,222,27.9,68.3,28.4,28.4,27.9,67.6,28.7,0,0.5,0,18.8,23.7,55.3,19.5,27.2,46.7,2.8,5.3,3.9,5.8,4.9,1.5,6.3,30.7,74.6,78.7,33,5.4,2.6,0.5,0.2,5,12.1,0,0,0,2.8,1.7,0.2
"103",2009,"Allen Iverson","DET","PG",0,57,1163.4,1458,242.6,581.3,29.1,30.2,223,512.3,30.3,19.5,69,19.7,188.9,241.9,54.4,20.9,99.7,120.6,0.8,3.7,2.3,197.3,61.3,2.9,101.8,59.9,693.5,687.7,35.1,10.7,15.5,1,0.1,6.3,16.9,0,1,0,12.2,2.1,3.5
"104",2009,"Chucky Atkins","OKC","PG",0,32,150.8,286,23.7,78.8,21,25.9,13.2,39,23.6,10.5,39.7,18.3,10.5,11.2,65.4,2.4,13.2,16.7,0.7,2.5,1.6,41.1,4.9,1,16,18.8,68.3,83.7,28.4,3.2,14.4,0.6,0.2,11.2,10.8,0,0,0,2.1,0.5,1.3
"105",2009,"Trenton Hassell","BKN","SF",0,53,341.3,763,59.9,133.1,31.4,31.7,58.5,127.6,32,1,3.9,17.4,13.9,17.4,55.8,34.8,66.9,101.8,2.6,5.1,3.9,35.5,14.6,11.2,20.9,64.1,135.2,140.8,33.5,3.5,3.4,0.5,0.6,6.3,4.8,0,0,0,2.6,1.9,0.7
"106",2009,"Randolph Morris","ATL","C",0,23,30.7,61,3.4,11.8,28.7,28.7,3.4,11.8,28.7,0,0,0,1.9,1.9,69.7,1.9,11.2,13.9,2.6,14.7,6.4,1,1,0.5,3.4,17.4,12.5,13.1,33,1.1,1.6,0.6,0.4,18.9,6.7,0,0,0,0.5,0.6,0
"107",2009,"Flip Murray","ATL","SF",0,80,1041.7,1376,247.4,554.1,31.2,34.9,186.8,385.4,33.8,60.6,168.7,25.1,123.4,162.4,53,15.3,101.8,117.1,0.6,4.2,2.4,110.1,61.3,11.8,89.2,120.6,678.9,625.6,37.8,10.2,6.8,1.2,0.3,6.1,17,0,0,0,8.5,1.5,1.4
"108",2009,"Patrick O'Bryant","TOR","C",0,39,155.2,177,31.4,58.5,37.4,37.4,31.4,57.2,38.3,0,1,0,5.3,13.9,38.3,6.3,36.9,46,2.9,16.8,10.6,5.3,2.4,13.2,15.3,42.5,70.4,64.7,37.8,5.9,3.5,0.5,2.8,13.4,14.5,0,0,0,1.8,1.2,0.1
"109",2009,"Malik Hairston","SA","SF",0,15,81.6,108,16.7,34.2,34.2,34.2,16.7,33.5,34.8,0,0.5,0,1,3.4,19.9,5.3,11.8,19.5,4.2,6.3,5.2,6.3,2.9,3.4,5.8,13.2,34.8,36.3,33.5,5.7,6.7,1,1.6,13,14,0,0,0,2.3,1.3,0.4
"110",2009,"Mardy Collins","LAC","SG",0,48,397.2,620,73.2,172.2,29.6,31.6,64.1,150.6,29.7,6.3,21.6,29.2,19.5,32.1,42.4,21.6,53,74.6,1.1,3.7,2.2,77.4,21.6,4.9,40.4,55.8,174.9,186.3,32.8,4.8,12.1,0.6,0.2,12.4,11.2,0,0.5,0,3.6,1.6,1.6
"111",2009,"Jason Hart","DEN","PG",0,40,150,242,20.9,65.5,22.2,22.2,20.9,61.3,23.8,0,2.9,0,12.5,16,54.6,6.3,23,32.1,1.2,4.1,2.4,33.5,5.8,1.9,15.3,27.2,54.4,72.6,26.1,3.4,12.8,0.6,0.2,12.2,11.1,0,0,0,1.4,0.8,0.8
"112",2009,"Kyle Weaver","OKC","SF",0,56,475,813,78.8,171.5,32,36.5,56.5,106.6,36.9,22.3,64.8,24,28.6,40.4,49.3,21.6,69,90.6,1.5,4.8,3.1,70.4,32.8,17.4,48.1,56.5,208.4,189.2,38.4,5.1,6.4,1,0.8,14.1,6.3,0,0,0,3.7,1.6,1.3
"113",2009,"Tim Thomas","CHI","PF",0,64,628.8,868,131.7,305.3,30.1,36.3,77.4,173.6,31.1,54.4,131.7,28.8,62,84.3,51.3,29.3,110.8,140.1,1.1,5.5,3,47.4,21.6,5.3,48.8,100.4,379.9,342.4,38.7,6.3,3.9,0.4,0.2,6.1,13.8,0,0.5,0,5.9,2.2,0.7
"114",2009,"Chris Mihm","LAL","C",0,18,66.8,72,10.5,27.9,26.1,26.1,10.5,27.9,26.1,0,0,0,2.9,3.4,59.7,10.5,13.2,23.7,4.6,11.2,6,4.9,0.5,2.9,4.9,16,25.1,30,29.2,5.3,6.7,0.2,1.1,13.1,15.6,0,0,0,1.4,1.3,0.3
"115",2009,"Brevin Knight","UTA","C",0,74,452.1,653,46,131.7,24.3,24.3,46,127.6,25.2,0,2.9,0,33.5,44.6,52.3,6.3,52.3,61.3,0.8,4.6,2.7,132.4,47.4,1.9,46,68.3,125.5,151.4,28.9,5,19.6,1.8,0.2,16.2,6.6,0,0,0,1.7,0.8,1.8
"116",2009,"Wally Szczerbiak","CLE","SF",0,74,654.8,1064,124.8,277.4,31.4,37.5,76.7,160.3,33.3,48.1,117.1,28.6,62.7,73.9,59.2,30,131.7,161.7,1.7,6.9,4.4,57.2,19.5,4.9,38.3,90.6,360.3,309.9,40.6,5.8,4,0.5,0.2,5.3,10.8,0,0.5,0,4.9,2.2,0.8
"117",2009,"Greg Buckner","MEM","PG",0,63,301.5,612,42.5,110.8,26.8,29.8,33.5,75.3,30.9,6.3,35.5,17.8,13.9,17.4,55.8,22.3,68.3,90.6,2.1,6.8,4.4,39.7,20.2,3.9,26.5,75.3,108,118.5,31.8,3.1,4.8,0.9,0.4,12.7,5.4,0,0,0,1.7,1.4,0.6
"118",2009,"Donyell Marshall","PHI","PF",0,25,123,131,23,50.9,31.5,43.9,3.9,12.5,30.9,17.4,38.3,31.7,1.5,2.9,34.8,2.9,23.7,27.9,1.8,15.2,6.2,10.5,1.9,2.4,2.9,16.7,65.5,52.7,43.4,13.2,6.6,0.5,1,3.6,13.8,0,0,0,2.6,1.1,0.4
"119",2009,"Mario West","ATL","SF",0,53,118.3,187,6.8,23.7,28.7,28.7,6.3,23,27.5,0.5,0.5,69.7,6.8,20.9,32.5,16.7,22.3,39,5.1,6.8,5.9,13.2,12.5,1.9,6.3,24.4,30,32.9,31.9,4.9,4.9,1.8,0.6,15,5.1,0,0,0,0.6,0.7,0.2
"120",2009,"Antonio Daniels","NO","PG",0,74,453,711,69,164.5,29.2,32.5,53.7,122.7,30.5,15.3,41.8,25.6,55.8,69.7,55.8,2.4,50.2,53.7,0.3,4.1,2.2,123.4,18.1,0.5,43.2,38.3,209.1,195.2,37.4,5.8,18.9,0.7,0,12.6,11.3,0,0,0,2.8,0.7,1.7
"121",2009,"Fred Jones","LAC","PG",0,52,608.6,1042,89.9,220.9,28.4,34.3,52.3,118.5,30.7,37.6,102.5,25.6,46,56.5,56.8,16,71.8,87.8,0.5,3,1.5,131,36.9,5.3,46,78.1,263.5,245.8,37.4,5.2,11.7,0.6,0.1,11,6,0,0.5,0,5.1,1.7,2.5
"122",2009,"Dee Brown","PHO","PG",0,19,96,182,12.5,34.2,25.6,31.3,5.3,17.4,30.7,3.4,16.7,20.4,1.5,2.4,41.8,3.4,15.3,20.2,1.6,4.6,3.1,25.1,4.9,0,11.8,19.5,32.1,35.7,31.4,3.3,12.2,0.9,0,17.4,5.6,0,0,0,1.7,1.1,1.3
"123",2009,"Mark Blount","MIA","PF",0,20,94.9,144,20.9,54.4,26.8,32.2,13.2,35.5,26,5.3,18.8,28.4,3.9,6.3,42.9,4.9,21.6,28.6,2.8,12.6,5.8,1.9,0.5,3.4,6.8,11.8,55.1,58.4,33,4.2,1.5,0.1,1.3,7,15.5,0,0,0,2.8,1.4,0.1
"124",2009,"Malik Rose","OKC","PF",0,38,201.6,327,31.4,91.3,24,24,31.4,86.4,25.3,0,3.4,0,27.9,35.5,54.6,11.8,55.1,66.9,2,13.7,5.7,25.1,4.9,1.5,25.1,50.2,90.6,106.9,29.5,2.8,5.6,0.5,0.2,13.2,12.5,0,0,0,2.4,1.8,0.7
"125",2009,"Walter Herrmann","DET","PF",0,59,272.1,439,57.2,144.3,27.6,34.4,28.6,60.6,32.8,28.6,83.6,23.8,13.2,17.4,53,19.5,55.1,74.6,2.5,10.5,4.9,15.3,3.4,1.9,11.8,30,156.1,151.9,35.8,5.3,2.7,0.3,0.2,3.5,12.5,0,0,0,2.6,1.3,0.3
"126",2009,"Bruce Bowen","SA","SF",0,80,363.1,1050,55.1,130.3,29.4,37.3,25.8,62,29,29.3,68.3,29.9,6.8,18.1,37.5,11.2,89.9,101.1,0.6,4.9,2.8,27.9,25.1,6.3,17.4,85.7,149.2,138.3,37.6,2.6,1.8,0.6,0.3,5.4,3.5,0,0,0,1.9,1.3,0.3
"127",2009,"Brent Barry","HOU","PF",0,56,309.3,597,48.8,119.9,28.4,38.1,14.6,28.6,35.7,34.2,91.3,26.1,13.2,13.9,66.2,11.8,53.7,65.5,1.2,4.9,3.1,54.4,16.7,1.5,33.5,31.4,145,126,40.1,4.5,6.6,0.7,0.1,14.6,6.1,0,0,0,2.6,1.2,1
"128",2009,"DeMarcus Nelson","GS","PG",0,13,75.5,118,16.7,37.6,30.9,30.9,16.7,35.5,32.8,0,1.5,0,2.4,6.8,24.9,2.9,12.5,16.7,1.9,5.6,3.7,6.3,4.4,1,10.5,16.7,36.9,41.9,30.8,3.5,5.5,1.3,0.4,13.9,13.2,0,0,0,2.8,1.3,0.5
"129",2009,"Linton Johnson","CHI","SF",0,10,15.1,38,1.9,5.3,25.4,25.4,1.5,4.4,23.2,0.5,1,34.8,0,0,0,1.5,2.4,3.9,3,5,4,1,0.5,0,1,3.4,4.4,5.3,28.5,1.8,2.5,0.5,0,10.7,5.1,0,0,0,0.4,0.4,0.1
"130",2009,"Tarence Kinsey","CLE","SF",0,50,114.7,192,21.6,48.1,31.3,34.4,16.7,35.5,32.8,3.4,12.5,27.1,23,26.5,60.5,4.9,19.5,26.5,2.2,5.6,4,4.9,5.8,0,15.3,23.7,71.1,59.7,41.5,5.3,2.7,1.1,0,14.2,12.9,0,0,0,1.4,0.5,0.1
"131",2009,"Anthony Roberson","CHI","PG",0,29,132,192,30.7,83.6,25.6,33.1,12.5,27.2,32.2,18.1,56.5,22.4,2.4,2.4,69.7,2.9,11.2,15.3,1.2,3.2,2.2,13.9,4.9,0.5,3.9,12.5,82.9,85.2,34,6,5.6,0.9,0.1,3,14.8,0,0,0,2.9,0.5,0.5
"132",2009,"Quincy Douby","TOR","PG",0,27,137.9,209,29.3,76.7,26.6,31,19.5,44.6,30.5,6.8,32.1,21.2,11.8,13.2,62.4,2.9,18.1,22.3,1.1,4.9,3,17.4,2.4,2.4,6.3,18.8,80.2,82.5,33.8,5.2,6.6,0.4,0.6,4.8,13.7,0,0,0,3,0.8,0.6
"133",2009,"Demetris Nichols","NY","SF",0,4,6.3,7,1.5,4.4,23.2,23.2,1.5,3.4,29.9,0,1,0,0.5,1,34.8,0,1,1,0,11.2,3.9,0.5,0,0.5,0,0.5,3.4,4.8,24.4,4.6,6,0,2.5,0,21.7,0,0,0,0.8,0.2,0.1
"134",2009,"Gabe Pruitt","BOS","PG",0,47,153.4,255,21.6,70.4,21.4,26.2,11.8,36.9,22.4,6.8,33.5,20.4,11.8,14.6,56.5,4.4,23.7,30,1.5,5.2,3.5,27.2,10.5,1.5,13.2,23.7,64.8,76.8,29.5,3.8,10.8,1.1,0.3,10.2,11.5,0,0,0,1.4,0.6,0.6
"135",2009,"Cuttino Mobley","LAC","SG",0,11,153.2,254,43.9,101.8,30.1,33,35.5,77.4,32,5.8,24.4,23.9,6.3,12.5,50.3,4.4,13.9,20.2,0.8,2.4,1.5,5.8,10.5,1,12.5,14.6,105.2,107.3,34.2,5.2,2.4,0.7,0.1,5.1,14.5,0,0,0,9.6,1.8,0.5
"136",2009,"Mike Taylor","LAC","PG",0,51,384.3,537,76.7,186.1,28.7,30.2,67.6,158.2,29.8,6.3,27.9,22.7,39,56.5,48.2,15.3,45.3,60.6,0.9,3.6,2.1,73.9,25.1,0,50.9,58.5,201.4,210.9,33.3,5.1,13.8,0.8,0,13.5,15,0,0,0,3.9,1.2,1.4
"137",2009,"Andre Brown","CHA","PF",0,4,11.8,29,0.5,3.4,6.9,6.9,0.5,3.4,6.9,0,0,0,1,1,69.7,3.4,2.4,5.8,14.7,10.4,12.5,0.5,0.5,0,2.4,4.4,1.9,3.8,17.4,-0.7,1.7,0.6,0,27.1,10.3,0,0,0,0.5,1.4,0.1
"138",2009,"Joe Alexander","MIL","SF",0,59,359,499,71.1,170.8,29,31.3,59.9,138.7,30.1,11.2,32.1,24.3,40.4,57.9,48.7,30.7,49.5,80.2,3.4,6,4.6,29.3,10.5,20.2,36.2,74.6,193.8,196.2,34.4,5.2,4.6,0.5,1.6,10.9,14.6,0,0,0,3.3,1.4,0.5
"139",2009,"Sean Singletary","CHA","PG",0,37,121.6,210,21.6,59.2,25.4,29.6,14.6,41.8,24.4,4.9,17.4,27.9,12.5,14.6,59.7,4.9,17.4,24.4,1.9,4.5,3.3,20.2,5.3,0,16,31.4,62.7,65.7,33.4,3.5,6.2,0.9,0,13.7,11.9,0,0,0,1.7,0.7,0.5
"140",2009,"Maceo Baston","IND","PF",0,27,111.5,151,17.4,32.1,37.8,37.8,17.4,31.4,38.8,0,0.5,0,11.8,18.8,43.9,15.3,20.9,36.2,5.4,10.7,6.4,3.4,2.9,4.9,5.8,27.2,46.7,40.3,40.3,6.4,2.2,0.7,1.7,12,6.8,0,0,0,1.7,1.3,0.1
"141",2009,"Travis Diener","IND","PG",0,55,371.6,501,51.6,124.8,28.8,37.8,19.5,42.5,32,32.1,82.2,27.2,5.8,10.5,55.8,2.9,55.8,59.9,0.4,6,3.2,85,18.1,2.4,14.6,29.3,143.6,129.4,38.7,10.2,16.7,0.9,0.2,4.9,6.1,0,0,0,2.6,1.1,1.5
"142",2009,"Marko Jaric","MEM","SF",0,53,248.1,421,33.5,101.1,23.1,25.9,25.8,81.5,22,5.3,19.5,27.4,20.2,28.6,49.3,16,29.3,45.3,2.2,4.2,3.2,51.6,20.2,5.3,34.2,43.2,94.8,113.6,29.1,3.5,13.2,1.2,0.7,16.1,11.5,0,0,0,1.8,0.9,1
"143",2009,"Robert Swift","OKC","C",0,26,168.9,238,25.8,49.5,36.3,36.3,25.8,49.5,36.3,0,0,0,5.8,11.2,52.3,14.6,47.4,62,3.4,16.2,10.4,4.4,2.4,11.8,3.9,34.8,59.9,54.4,38.4,5.8,2,0.4,1.8,4.5,5.4,0,0,0,2.3,2.4,0.2
"144",2009,"Javaris Crittenton","WAS","PG",0,63,524.4,818,91.3,198.6,32.1,32.3,89.9,188.2,33.3,1,10.5,6.5,36.9,64.1,40.1,39.7,76.7,116.4,2.8,5.7,4.2,104.6,27.9,2.9,57.2,70.4,220.9,226.9,33.9,5.1,14.6,0.9,0.2,14,11.4,0,0.5,0,3.5,1.8,1.7
"145",2009,"Cheikh Samb","NY","C",0,18,47.6,58,2.9,22.3,13.1,13.1,2.9,20.2,14.4,0,1.5,0,1.5,3.4,29.9,4.9,6.8,16.7,3.9,10.4,5.3,0.5,1.5,4.9,1.5,3.4,10.5,24.5,14.9,2.7,0.8,0.6,2.3,3.8,14.1,0,0,0,0.6,0.9,0
"146",2009,"Rob Kurz","GS","PF",0,40,232.9,307,35.5,91.3,27.1,30.9,25.1,64.8,27,10.5,26.5,27.5,27.9,34.8,55.8,23,33.5,56.5,3.9,5.7,4.8,13.9,6.8,13.2,11.2,54.4,109.4,106.6,35.8,6.2,3.2,0.8,1.4,4.6,11.4,0,0,0,2.7,1.4,0.3
"147",2009,"Othello Hunter","ATL","PF",0,16,44.8,63,5.3,13.9,38.3,38.3,5.3,13.9,38.3,0,0,0,0,2.4,0,4.4,10.5,16.7,5.6,13.4,10.7,0.5,1,2.4,1,5.3,15.3,15.5,34.8,5.9,0.8,0.6,2,4,6,0,0,0,1,1,0
"148",2009,"Mouhamed Sene","NY","C",0,6,28.4,20,2.9,4.4,46.5,46.5,2.9,4.4,46.5,0,0,0,3.9,4.9,55.8,2.4,4.4,6.8,14,26.1,20,0,0.5,1.5,1.9,1,13.9,6.5,51.6,24.3,0,0.9,3.8,16,19.2,0,0,0,2.3,1.1,0
"149",2009,"Steven Hill","OKC","PF",0,1,2.7,1,0.5,0.5,69.7,69.7,0.5,0.5,69.7,0,0,0,0,0,0,1,0.5,1.5,64.9,33.6,49.5,0,0,0,0,0,1,0.5,69.7,51.3,0,0,0,0,12.7,0,0,0,1,1.5,0
"150",2009,"Matt Harpring","UTA","SF",0,63,358,483,77.4,168,32.1,32.1,77.4,166.6,32.3,0,1,0,38.3,50.2,53.3,32.8,53,85.7,3.9,6.4,5.1,19.5,20.2,4.4,20.2,71.1,193.1,190.1,35.4,6.4,3.1,1,0.5,4.7,13.7,0,0,0,3.1,1.4,0.3
"151",2009,"Thomas Gardner","ATL","SF",0,16,29.6,68,4.4,25.1,17.4,21.3,2.4,6.3,26.8,1.9,16,12.1,1,1.9,34.8,0,3.4,3.4,0,4.1,2,1,1.9,0.5,1.5,1.9,16.7,26.3,22,0.9,1.5,1.1,0.4,3.6,13.7,0,0,0,1,0.2,0.1
"152",2009,"Devean George","DAL","SF",0,43,218.9,493,37.6,99,26.5,31.9,22.3,46,33.8,15.3,53,20.1,11.8,15.3,53.9,17.4,36.9,54.4,2,4.1,3.1,10.5,16,5.3,11.8,39.7,102.5,105.7,33.8,3.5,1.4,0.8,0.6,4.9,5.3,0,0,0,2.4,1.3,0.2
"153",2009,"Ryan Bowen","NO","SF",0,21,85.2,152,15.3,26.5,40.4,40.4,15.3,26.5,40.4,0,0,0,1.5,2.4,41.8,4.9,6.8,16.7,2.7,3.7,3.2,4.4,6.8,2.4,2.4,25.8,32.8,28,41,5.1,3.1,1.7,0.9,5.4,4.9,0,0,0,1.6,0.8,0.2
