"","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH","Name"
"1046",2005,"PG",73.25,195.2,25.58,NA,96.5,81.25,NA,NA,30.5,36.5,11.48,NA,3.15,12,1.109,127,133,"John Gilchrist"
"1047",2005,"PF/C",83,225.2,22.98,NA,110,87.5,NA,NA,29.5,36,11.48,NA,3.33,18,1.054,139.5,146,"Marcin Gortat"
"1048",2005,"SF",77.25,216.6,25.52,NA,104,80,NA,NA,30,36,10.62,NA,3.05,26,1.036,134,140,"Joey Graham"
"1049",2005,"SF",79.5,225.4,25.07,NA,103,85.5,NA,NA,31,34,10.84,NA,3.34,10,1.075,134,137,"Danny Granger"
"1050",2005,"SF",78,192,22.19,NA,104,81.75,NA,NA,31.5,39,11.2,NA,3.21,7,1.048,135.5,143,"Gerald Green"
"1051",2005,"SF/PF",77.5,232.4,27.2,NA,104.5,82,NA,NA,30,33,10.7,NA,3.34,20,1.058,134.5,137.5,"Charles Hayes"
"1052",2005,"PG/SG",74,178.8,22.95,NA,98.5,77.25,NA,NA,31.5,38.5,11.12,NA,3.21,14,1.044,130,137,"Luther Head"
"1053",2005,"SG/SF",78,202.2,23.36,NA,107.5,84.5,NA,NA,24.5,29,10.89,NA,3.18,14,1.083,132,136.5,"Julius Hodge"
"1054",2005,"PF/C",79.75,248.2,27.43,NA,104.5,85.25,NA,NA,NA,NA,NA,NA,NA,16,1.069,NA,NA,"Jared Homan"
"1055",2005,"SF",79.75,208.8,23.08,NA,109.5,85.25,NA,NA,22,30,11.59,NA,3.56,2,1.069,131.5,139.5,"Ersan Ilyasova"
"1056",2005,"PG",74.5,197.6,25.03,NA,100,79.5,NA,NA,26,28.5,10.87,NA,3.24,5,1.067,126,128.5,"Jarrett Jack"
"1057",2005,"PF/C",80.5,242.2,26.27,NA,108.5,86.75,NA,NA,28,31.5,11.87,NA,3.25,15,1.078,136.5,140,"Dwayne Jones"
"1058",2005,"SF/PF",79.5,217,24.14,NA,105.5,83,NA,NA,31.5,35,11.6,NA,3.38,7,1.044,137,140.5,"Mindaugas Katelynas"
"1059",2005,"PF/C",80.5,249.4,27.06,NA,107.5,82,NA,NA,21.5,27,13.13,NA,3.68,12,1.019,129,134.5,"Jason Klotz"
"1060",2005,"SG/SF",74.25,203.2,25.91,NA,101,81,NA,NA,32,29.5,11.38,NA,3.23,8,1.091,133,130.5,"Keith Langford"
"1061",2005,"PF",79.75,229.5,25.37,NA,106.5,84,NA,NA,30.5,32.5,10.8,NA,3.19,14,1.053,137,139,"David Lee"
"1062",2005,"PG",69.25,154.4,22.63,NA,92,72,NA,NA,29,34,10.44,NA,3.14,4,1.04,121,126,"John Lucas III"
"1063",2005,"PF",78.5,233.4,26.63,NA,103.5,84,NA,NA,NA,NA,NA,NA,NA,17,1.07,NA,NA,"David Lucas"
"1064",2005,"SG/SF",76.5,186.6,22.42,NA,104,85,NA,NA,30.5,37,11.64,NA,3.21,7,1.111,134.5,141,"Rawle Marshall"
"1065",2005,"PF",77,257.6,30.54,NA,107,87.25,NA,NA,NA,NA,NA,NA,NA,NA,1.133,NA,NA,"Jason Maxiell"
"1066",2005,"PF",79,258.8,29.15,NA,105,85.25,NA,NA,30,33,11.04,NA,3.29,12,1.079,135,138,"Sean May"
"1067",2005,"SG",74.75,201,25.29,NA,103.5,82.75,NA,NA,32.5,34.5,10.39,NA,3.11,15,1.107,136,138,"Rashad McCants"
"1068",2005,"PF",77.5,228.6,26.76,NA,105.5,81,NA,NA,26.5,32,10.64,NA,3.27,10,1.045,132,137.5,"Ivan McFarlin"
"1069",2005,"SF/PF",77.25,231.4,27.26,NA,106.5,84,NA,NA,29,33,11.7,NA,3.24,14,1.087,135.5,139.5,"Juan Mendez"
"1070",2005,"PG",72,174.6,23.68,NA,94,75.5,NA,NA,32,37.5,10.69,NA,3.22,7,1.049,126,131.5,"Aaron Miles"
"1071",2005,"PF",78,255.2,29.49,NA,105.5,81.75,NA,NA,26,28.5,12.8,NA,3.42,15,1.048,131.5,134,"Ellis Myles"
"1072",2005,"SG",75,196,24.5,NA,99.5,78,NA,NA,31.5,36.5,11.44,NA,3.18,17,1.04,131,136,"Larry O'Bannon"
"1073",2005,"SF/PF",81.5,238.8,25.27,NA,108.5,83.75,NA,NA,25,30.5,12.12,NA,3.48,11,1.028,133.5,139,"Drago Pasalic"
"1074",2005,"PG",71.75,178,24.31,NA,93,76.25,NA,NA,32,38,11.09,NA,3.22,10,1.063,125,131,"Chris Paul"
"1075",2005,"PF",81.25,259.2,27.6,NA,106,82.5,NA,NA,NA,NA,NA,NA,NA,NA,1.015,NA,NA,"Kevin Pittsnogle"
"1076",2005,"SF/PF",77.25,221.8,26.13,NA,105,82.75,NA,NA,27.5,34.5,11.54,NA,3.21,12,1.071,132.5,139.5,"Carlos Powell"
"1077",2005,"SF",76.75,218.6,26.09,NA,104,83.5,NA,NA,NA,NA,NA,NA,NA,NA,1.088,NA,NA,"Roger Powell"
"1078",2005,"PG",72.75,184.8,24.55,NA,96.5,77.5,NA,NA,31.5,39,10.49,NA,3.29,11,1.065,128,135.5,"Ronnie Price"
"1079",2005,"PG",72.75,178.8,23.75,NA,95,74.75,NA,NA,31.5,37,11.17,NA,3.19,14,1.027,126.5,132,"Anthony Roberson"
"1080",2005,"SG/SF",77,211.4,25.07,NA,104.5,83.25,NA,NA,32.5,35,11.33,NA,3.31,0,1.081,137,139.5,"Brandon Rush"
"1081",2005,"C",83.75,241.6,24.21,NA,111.5,89,NA,NA,23.5,26.5,12.4,NA,3.47,1,1.063,135,138,"Luke Schenscher"
"1082",2005,"PF",79.25,255.8,28.63,NA,107,84,NA,NA,27,27.5,11.05,NA,3.35,11,1.06,134,134.5,"Wayne Simien"
"1083",2005,"SG/SF",76,194.2,23.64,NA,102.5,79.5,NA,NA,27,31.5,10.8,NA,3.18,3,1.046,129.5,134,"Tre Simmons"
"1084",2005,"PF/C",80,258.8,28.43,NA,108,87.5,NA,NA,28,33,11.98,NA,3.44,18,1.094,136,141,"David Simon"
"1085",2005,"PF",80.5,261,28.31,NA,109,85.75,NA,NA,28.5,33,11.26,NA,3.27,14,1.065,137.5,142,"Chris Taft"
"1086",2005,"PG",71.75,176.2,24.06,NA,95,75,NA,NA,28.5,34,10.84,NA,3.33,14,1.045,123.5,129,"Chris Thomas"
"1087",2005,"SG/SF",75.25,200,24.83,NA,102,80,NA,NA,25,29.5,11.11,NA,3.27,6,1.063,127,131.5,"Omar Thomas"
"1088",2005,"SG/SF",78.25,195.8,22.48,NA,105.5,81.75,NA,NA,NA,NA,NA,NA,NA,NA,1.045,NA,NA,"Dijon Thompson"
"1089",2005,"PF",80,237.8,26.12,NA,106.5,85.5,NA,NA,30.5,33,11.5,NA,3.23,15,1.069,137,139.5,"Ronny Turiaf"
"1090",2005,"SF/PF",81,236.6,25.35,NA,109,84.25,NA,NA,26,31,10.86,NA,3.3,11,1.04,135,140,"Charlie Villanueva"
"1091",2005,"SF/PF",79.25,215,24.07,NA,108,86,NA,NA,33,38,NA,NA,3.22,11,1.085,141,146,"Hakim Warrick"
"1092",2005,"SF",78,229.6,26.53,NA,106,83,NA,NA,28,30.5,11.39,NA,3.39,7,1.064,134,136.5,"Martell Webster"
"1093",2005,"PF/C",80,269.4,29.59,NA,108,86,NA,NA,28.5,33.5,12.11,NA,3.25,15,1.075,136.5,141.5,"Robert Whaley"
"1094",2005,"PG",73.75,202.4,26.16,NA,98,78.25,NA,NA,30,35,10.83,NA,3.25,15,1.061,128,133,"Deron Williams"
"1095",2005,"SF",79,218,24.56,NA,106.5,85.25,NA,NA,28,34,11.39,NA,3.23,15,1.079,134.5,140.5,"Jawad Williams"
"1096",2005,"SF/PF",79,228.2,25.7,NA,108,87.5,NA,NA,29.5,35,11.11,NA,3.17,12,1.108,137.5,143,"Marvin Williams"
"1097",2005,"SG/SF",77.25,202.6,23.87,NA,104.5,80.75,NA,NA,26.5,29.5,11.45,NA,3.41,12,1.045,131,134,"Antoine Wright"
"1098",2005,"PG/SG",73.25,186.8,24.47,NA,100.5,82,NA,NA,30,36,11.58,NA,3.27,8,1.119,130.5,136.5,"Bracey Wright"
"1099",2004,"SG",75.5,214,26.39,6.7,102,81,NA,NA,31.5,36.5,10.7,NA,3.19,17,1.073,133.5,138.5,"Tony Allen"
"1100",2004,"SG/SF",79,201,22.64,8,107.5,86,NA,NA,29.5,32,11.63,NA,3.29,8,1.089,137,139.5,"Trevor Ariza"
"1101",2004,"PG",68.75,171,25.43,6.7,92,73,NA,NA,29,34.5,10.63,NA,3.08,13,1.062,121,126.5,"Andre Barrett"
"1102",2004,"PF",78.25,246,28.24,9.3,106.5,86.5,NA,NA,31.5,33,11.61,NA,3.24,18,1.105,138,139.5,"Brandon Bass"
"1103",2004,"C",NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andris Biedrins"
"1104",2004,"SG",74.75,185,23.28,7.3,100,79,NA,NA,NA,NA,NA,NA,NA,1,1.057,NA,NA,"Tony Bobbitt"
"1105",2004,"SF/PF",79.5,230,25.58,11.2,105.5,82,NA,NA,28,30,10.93,NA,3.25,16,1.031,133.5,135.5,"Brian Boddicker"
"1106",2004,"PG/SG",72.5,181,24.21,2.6,98,81,NA,NA,37,43.5,11.24,NA,3.21,13,1.117,135,141.5,"Tim Bowers"
"1107",2004,"PF/C",80,236,25.92,6,107,83,NA,NA,32,35.5,11.7,NA,3.22,18,1.038,139,142.5,"Andre Brown"
"1108",2004,"PG",72,191,25.9,9.9,96.5,78.5,NA,NA,NA,NA,NA,NA,NA,9,1.09,NA,NA,"Antonio Burks"
"1109",2004,"C",80,263,28.89,16.3,109,85.5,NA,NA,23,25,13.32,NA,3.4,14,1.069,132,134,"Jackie Butler"
"1110",2004,"PG",72,176,23.87,9.3,94,73.5,NA,NA,23,29,11.5,NA,3.27,4,1.021,117,123,"Aleksandar Capin"
"1111",2004,"C",84,255,25.41,14.8,113,87,NA,NA,21,29,12.9,NA,3.62,2,1.036,134,142,"Ales Chan"
"1112",2004,"SG/SF",77.75,196,22.79,9.3,105,83,NA,NA,29,36,11.95,NA,3.38,11,1.068,134,141,"Josh Childress"
"1113",2004,"SF",79.5,215,23.91,6.7,106.5,81.5,NA,NA,27,31,11.58,NA,3.12,6,1.025,133.5,137.5,"TJ Cummings"
"1114",2004,"SF/PF",78.25,223,25.6,18.5,106,83,NA,NA,31,32,11.38,NA,3.19,4,1.061,137,138,"Erik Daniels"
"1115",2004,"SF",79,220,24.78,6.7,108.5,84.5,NA,NA,27.5,31.5,11.46,NA,3.34,5,1.07,136,140,"Luol Deng"
"1116",2004,"PF/C",81.5,223,23.6,13.7,111.5,88,NA,NA,25.5,31.5,11.64,NA,3.34,1,1.08,137,143,"Marcus Douthit"
"1117",2004,"PG",72,193,26.17,6.7,98,78.5,NA,NA,31.5,35,10.45,NA,3.14,7,1.09,129.5,133,"Chris Duhon"
"1118",2004,"C",83.25,264,26.78,14.1,113,88.5,NA,NA,NA,NA,NA,NA,NA,15,1.063,NA,NA,"John Edwards"
"1119",2004,"SG/SF",75.5,216,26.64,6.7,100,81,NA,NA,NA,NA,NA,NA,NA,NA,1.073,NA,NA,"Andre Emmett"
"1120",2004,"SG",76.5,214,25.71,5.3,103,80.5,NA,NA,24,31,10.89,NA,3.2,12,1.052,127,134,"Desmon Farmer"
"1121",2004,"PG/SG",72.5,202,27.02,6,98.5,79.5,NA,NA,29,32,10.97,NA,3.1,15,1.097,127.5,130.5,"Luis Flores"
"1122",2004,"SF/PF",80.25,234,25.54,10.8,108.5,85,NA,NA,29.5,31,11.15,NA,3.25,13,1.059,138,139.5,"Matt Freije"
"1123",2004,"PF/C",80.25,260,28.38,14.8,108,85,NA,NA,27,31.5,11.75,NA,3.36,22,1.059,135,139.5,"Chris Garnett"
"1124",2004,"SF/PF",78.5,248,28.29,NA,106.5,86,NA,NA,26.5,30.5,12.49,NA,3.24,9,1.096,133,137,"Ryan Gomes"
"1125",2004,"PG/SG",73,192,25.33,5.3,99,80.5,NA,NA,31.5,37.5,11.28,NA,3.19,12,1.103,130.5,136.5,"Ben Gordon"
"1126",2004,"PG",73.75,170,21.97,5.3,98.5,79.5,NA,NA,30.5,37,11.03,NA,3.19,5,1.078,129,135.5,"Devin Harris"
"1127",2004,"PF/C",81,240,25.72,10.5,111.5,88.5,NA,NA,30.5,35.5,11.21,NA,3.14,7,1.093,142,147,"Dwight Howard"
"1128",2004,"PF",79.5,229,25.47,11.7,107,84.5,NA,NA,28.5,34.5,11.91,NA,3.28,NA,1.063,135.5,141.5,"Rolando Howell"
"1129",2004,"PF",80.25,238,25.98,6.7,106.5,84.5,NA,NA,29.5,36,11.33,NA,3.2,22,1.053,136,142.5,"Kris Humphries"
"1130",2004,"SG/SF",77.75,217,25.24,6.7,105.5,83,NA,NA,30.5,34.5,11.17,NA,3.18,4,1.068,136,140,"Andre Iguodala"
"1131",2004,"PF/C",80.5,233,25.28,10.5,111.5,89,NA,NA,26.5,32.5,12.28,NA,3.41,13,1.106,138,144,"Martin Iti"
"1132",2004,"SG/SF",78,212,24.5,8,103,80.5,NA,NA,26.5,36,11.1,NA,3.24,13,1.032,129.5,139,"Luke Jackson"
"1133",2004,"SF/PF",80.5,263,28.53,10.5,110,86.5,NA,NA,28.5,30,13.08,NA,3.29,3,1.075,138.5,140,"Al Jefferson"
"1134",2004,"PF/C",79,262,29.51,16.3,109,87,NA,NA,26.5,28.5,11.81,NA,3.38,14,1.101,135.5,137.5,"Arthur Johnson"
"1135",2004,"PG",73,172,22.69,6.7,95,74.5,NA,NA,26,28.5,11.07,NA,3.28,4,1.021,121,123.5,"Ivan Koljevic"
"1136",2004,"SF/PF",79.5,210,23.36,6.7,107,85.5,NA,NA,NA,NA,NA,NA,NA,NA,1.075,NA,NA,"Herve Lamizana"
"1137",2004,"SF/PF",82.25,244,25.36,10.5,109.5,84,NA,NA,NA,NA,NA,NA,NA,NA,1.021,NA,NA,"Sergei Lishouk"
"1138",2004,"PG/SG",78.25,186,21.36,6.7,105.5,83,NA,NA,26.5,30,10.72,NA,3.23,NA,1.061,132,135.5,"Shaun Livingston"
"1139",2004,"PF",78.75,247,28,9.9,107,81.5,NA,NA,25.5,29.5,12.93,NA,3.23,6,1.035,132.5,136.5,"Jaime Lloreda"
"1140",2004,"SG/SF",77.75,206,23.96,6.7,105.5,84.5,NA,NA,29,34.5,11.08,NA,3.13,13,1.087,134.5,140,"Bryant Matthews"
"1141",2004,"SF/PF",78.75,241,27.32,10.5,105.5,84,NA,NA,25,30.5,11.81,NA,3.33,11,1.067,130.5,136,"Marcus Melvin"
"1142",2004,"SF/PF",79.5,229,25.47,12.4,107,86,NA,NA,24.5,28.5,11.74,NA,3.39,8,1.082,131.5,135.5,"Rich Melzer"
"1143",2004,"PG/SG",75.25,198,24.58,8,101.5,79,NA,NA,27.5,33,10.94,NA,3.1,13,1.05,129,134.5,"Ricky Minard"
"1144",2004,"SF/PF",78.5,198,22.59,8,107,84.5,NA,NA,28.5,32.5,11.01,NA,3.21,NA,1.076,135.5,139.5,"James Moore"
"1145",2004,"PG/SG",76,202,24.59,14.8,101.5,81,NA,NA,25,30,11.31,NA,3.34,NA,1.066,126.5,131.5,"Marcus Moore"
"1146",2004,"SG/SF",75.75,205,25.12,8.6,102,83.5,NA,NA,30.5,33.5,11.45,NA,3.22,16,1.102,132.5,135.5,"Michel Morandais"
"1147",2004,"PG",71,199,27.75,8,95,74.5,NA,NA,28.5,33.5,10.95,NA,3.14,15,1.049,123.5,128.5,"Jameer Nelson"
"1148",2004,"PG/SG",75.5,223,27.5,12.9,102,82,NA,NA,27.5,32.5,11.27,NA,3.32,11,1.086,129.5,134.5,"Misan Nikagbatse"
"1149",2004,"PF/C",80.75,257,27.71,5.3,110.5,88,NA,NA,31.5,34,12.32,NA,3.15,22,1.09,142,144.5,"Emeka Okafor"
"1150",2004,"SF/PF",81,193,20.68,6.7,107.5,82.5,NA,NA,26.5,33,11.18,NA,3.27,6,1.019,134,140.5,"Randall Orr"
"1151",2004,"SF",79.5,239,26.58,12.3,105,79,NA,NA,26,30,10.99,NA,3.4,17,0.994,131,135,"Dylan Page"
"1152",2004,"SG",74.75,210,26.42,5.3,101.5,81.5,NA,NA,30,36,11.14,NA,3.17,17,1.09,131.5,137.5,"Rickey Paulding"
"1153",2004,"PG/SG",74.25,182,23.21,8.6,99.5,78.5,NA,NA,27.5,32.5,11.5,NA,3.24,1,1.057,127,132,"Kelvin Pena"
"1154",2004,"PG/SG",75,207,25.87,6,100.5,79.5,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,"Tim Pickett"
"1155",2004,"PG",69.75,170,24.56,14.1,92.5,71.5,NA,NA,25,29,11.37,NA,3.25,2,1.025,117.5,121.5,"Omar Quintero"
"1156",2004,"C",85.75,266,25.43,6.7,111.5,89.5,NA,NA,24,26.5,12.61,NA,3.6,2,1.044,135.5,138,"Peter Ramos"
"1157",2004,"PF/C",82,246,25.72,12.9,109,84.5,NA,NA,22,26,12.65,NA,3.56,15,1.03,131,135,"Jared Reiner"
"1158",2004,"PF",79.5,233,25.92,9.3,106.5,81.5,NA,NA,27.5,33,12.52,NA,3.3,18,1.025,134,139.5,"Lawrence Roberts"
"1159",2004,"SG/SF",77.25,208,24.5,6,102,82,NA,NA,28.5,34.5,10.91,NA,3.17,14,1.061,130.5,136.5,"Bernard Robinson"
"1160",2004,"PG",67.75,181,27.72,6.7,91.5,73,NA,NA,35.5,43.5,10.75,NA,2.96,13,1.077,127,135,"Nate Robinson"
"1161",2004,"PF",78.5,205,23.39,6.7,106,83.5,NA,NA,24.5,30.5,11.98,NA,3.37,9,1.064,130.5,136.5,"Aerick Sanders"
"1162",2004,"SG",74,204,26.19,6,102.5,83,NA,NA,31.5,35.5,11.27,NA,3.18,8,1.122,134,138,"Romain Sato"
"1163",2004,"SF/PF",81.25,234,24.92,9.3,107,83,NA,NA,23.5,31.5,10.93,NA,3.39,8,1.022,130.5,138.5,"Blagota Sekulic"
"1164",2004,"SG/SF",77.5,227,26.57,6.7,104,82,NA,NA,29,35.5,10.93,NA,3.21,5,1.058,133,139.5,"J.R. Smith"
"1165",2004,"SG/SF",79,221,24.89,6.7,106.5,84,NA,NA,32.5,39.5,11.43,NA,3.24,12,1.063,139,146,"Josh Smith"
"1166",2004,"SG/SF",78,228,26.35,9.3,104,81,NA,NA,30,35,10.79,NA,3.13,19,1.038,134,139,"Kirk Snyder"
"1167",2004,"PF/C",80.5,233,25.28,9.3,108.5,86,NA,NA,28,31.5,12.13,NA,3.27,18,1.068,136.5,140,"Pape Sow"
"1168",2004,"PF/C",82.25,233,24.21,5.3,109.5,86,NA,NA,26,31.5,11.65,NA,3.38,8,1.046,135.5,141,"Tiago Splitter"
"1169",2004,"PG",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blake Stepp"
"1170",2004,"PF/C",82.5,272,28.09,15.2,107.5,83,NA,NA,23,26.5,13.13,NA,3.63,15,1.006,130.5,134,"Tom Timmerrmans"
"1171",2004,"PG/SG",78.5,198,22.59,9.3,103.5,79,NA,NA,32,31.5,11.8,NA,3.23,NA,1.006,135.5,135,"Marko Tomas"
"1172",2004,"PG",74.5,199,25.21,9.3,98,76.5,NA,NA,NA,NA,NA,NA,NA,2,1.027,NA,NA,"Beno Udrih"
"1173",2004,"PF/C",81.25,226,24.07,6.7,105.5,84,NA,NA,29.5,33.5,10.75,NA,3.25,12,1.034,135,139,"Jackson Vroman"
"1174",2004,"PG/SG",73.5,183,23.81,6.7,99.5,78,NA,NA,30,35,11.2,NA,3.15,12,1.061,129.5,134.5,"Delonte West"
"1175",2004,"SG/SF",76.5,222,26.67,7.3,106,84,NA,NA,26.5,31,11.92,NA,3.15,15,1.098,132.5,137,"Damien Wilkins"
"1176",2004,"SF",77.5,197,23.06,9.3,105.5,83.5,NA,NA,23.5,27.5,11.59,NA,3.42,NA,1.077,129,133,"Mike Williams"
"1177",2004,"SF/PF",80.5,240,26.04,12.4,109.5,85.5,NA,NA,23.5,26,12.6,NA,3.35,1,1.062,133,135.5,"Nate Williams"
"1178",2004,"PG",72.5,190,25.41,8,98.5,82,NA,NA,28.5,32.5,11.15,NA,3.28,10,1.131,127,131,"Rashad Wright"
"1179",2003,"PF",78.75,257,29.13,10.5,106,86.5,NA,NA,31,34.5,12.93,NA,3.3,6,1.098,137,140.5,"Aloysius Anagonye"
"1180",2003,"SF/PF",80.25,216,23.58,9.9,106.5,83,NA,NA,26,30.5,11.23,NA,3.4,6,1.034,132.5,137,"Rick Anderson"
"1181",2003,"SF",78.25,233,26.75,8,105.5,84,NA,NA,30.5,33.5,11.4,NA,3.15,7,1.073,136,139,"Carmelo Anthony"
"1182",2003,"SF/PF",81,237,25.39,9.9,107,84.5,NA,NA,27,32,11.36,NA,3.25,10,1.043,134,139,"Jerome Beasley"
"1183",2003,"PG",72.25,178,23.97,5.3,97.5,77,NA,NA,34.5,41,10.89,NA,3.06,17,1.066,132,138.5,"Troy Bell"
"1184",2003,"SF",78,205,23.69,11.7,101.5,78,NA,NA,33.5,36.5,11.64,NA,3.38,12,1,135,138,"LaVell Blanchard"
"1185",2003,"SG",76.25,213,25.75,8,101,81.25,NA,NA,29.5,35,11.43,NA,3.25,10,1.066,130.5,136,"Keith Bogans"
"1186",2003,"SF/PF",80.5,242,26.25,13.6,105.5,80.75,NA,NA,27,32,11.52,NA,3.32,20,1.003,132.5,137.5,"Matt Bonner"
"1187",2003,"PF",82.25,225,23.38,8,109,87.5,NA,NA,30.5,33,11.8,NA,3.3,9,1.064,139.5,142,"Chris Bosh"
"1188",2003,"PG/SG",73,187,24.67,7.3,96,76,NA,NA,29,35.5,11.2,NA,3.07,14,1.041,125,131.5,"Jermaine Boyette"
"1189",2003,"SF/PF",81.75,211,22.2,9.9,109,86.25,NA,NA,28.5,34.5,11.51,NA,3.2,2,1.055,137.5,143.5,"Souleymane Camara"
"1190",2003,"SG/SF",77,207,24.54,6.7,98.5,78.5,NA,NA,29,33.5,11.11,NA,3.35,13,1.019,127.5,132,"Matt Carroll"
"1191",2003,"PF",80.75,255,27.49,17,108,85.5,NA,NA,28,33,11.62,NA,3.28,8,1.059,136,141,"Nick Collison"
"1192",2003,"SF/PF",81.5,234,24.77,10.5,109,86,NA,NA,25,29,11.87,NA,3.45,6,1.055,134,138,"Brian Cook"
"1193",2003,"SF/PF",80.25,239,26.09,12.9,105.5,81.25,NA,NA,26,32.5,11.27,NA,3.14,13,1.012,131.5,138,"Joel Cornette"
"1194",2003,"PG/SG",77.25,198,23.33,4,103.5,82,NA,NA,30.5,35,11.62,NA,3.25,6,1.061,134,138.5,"Marquis Daniels"
"1195",2003,"PF/C",82,253,26.45,16.3,108,84,NA,NA,23.5,27.5,11.97,NA,3.65,3,1.024,131.5,135.5,"Aleksander Djuric"
"1196",2003,"SG",75.5,193,23.8,6,100.5,79.25,NA,NA,28.5,35,11.95,NA,3.27,9,1.05,129,135.5,"Ruben Douglas"
"1197",2003,"SG/SF",78,209,24.15,6.7,101,80.25,NA,NA,37.5,41.5,11.09,NA,3.23,11,1.029,138.5,142.5,"Ronald Dupree"
"1198",2003,"PG/SG",76,201,24.46,8,98.5,77.25,NA,NA,28,34,11.77,NA,3.32,11,1.016,126.5,132.5,"Carl English"
"1199",2003,"SG",75.5,210,25.9,14.1,102,82.5,NA,NA,29.5,33.5,11.38,NA,3.16,NA,1.093,131.5,135.5,"Ebi Ere"
"1200",2003,"PF/C",80.5,257,27.88,11.7,108,88,NA,NA,30,36,12.92,NA,3.31,7,1.093,138,144,"Marquis Estill"
"1201",2003,"PG",71,162,22.59,6.7,93.5,71.5,NA,NA,32.5,39.5,11.45,NA,3.2,0,1.007,126,133,"T.J. Ford"
"1202",2003,"PG",69.75,194,28.03,9.3,92,73,NA,NA,30.5,35,10.62,NA,3.17,10,1.047,122.5,127,"Jason Gardner"
"1203",2003,"PG/SG",74.5,201,25.46,8,100,79.25,NA,NA,28.5,28.5,11.86,NA,3.19,13,1.064,128.5,128.5,"Willie Green"
"1204",2003,"PG/SG",75,217,27.12,8,103,83,NA,NA,30,37.5,11.18,NA,3.18,17,1.107,133,140.5,"Justin Hamilton"
"1205",2003,"SG",76.5,200,24.02,6,100.5,78.5,NA,NA,31.5,35,10.72,NA,3.18,16,1.026,132,135.5,"Travis Hansen"
"1206",2003,"PF/C",81.5,245,25.93,10.5,109.5,85,NA,NA,29.5,32,11.85,NA,3.32,11,1.043,139,141.5,"Trevor Harvey"
"1207",2003,"PG",72.75,163,21.65,4,98,78.25,NA,NA,29.5,37.5,11.5,NA,3.15,7,1.076,127.5,135.5,"Marcus Hatten"
"1208",2003,"PG/SG",74.75,186,23.4,5.3,98.5,78,NA,NA,29,33.5,10.98,NA,3.1,10,1.043,127.5,132,"Kirk Hinrich"
"1209",2003,"PF",80.75,232,25.01,6,109.5,87.25,NA,NA,33,37.5,11.54,NA,3.24,11,1.08,142.5,147,"Jerry Holman"
"1210",2003,"PF",79.25,261,29.21,NA,107.5,82.75,NA,NA,NA,NA,NA,NA,NA,24,1.044,NA,NA,"Sam Hoskin"
"1211",2003,"SG/SF",77.25,202,23.8,6,105.5,86,NA,NA,33,36.5,10.89,NA,3.09,4,1.113,138.5,142,"Josh Howard"
"1212",2003,"PF",78.5,266,30.35,8,105.5,86.75,NA,NA,32.5,35,11.13,NA,3.21,25,1.105,138,140.5,"Brandon Hunter"
"1213",2003,"PF/C",80.5,229,24.84,9.3,109.5,85,NA,NA,26,30.5,13.02,NA,3.4,12,1.056,135.5,140,"Sani Ibrahim"
"1214",2003,"SF/PF",81.5,232,24.55,10.5,107,82.75,NA,NA,26.5,33,11.21,NA,3.13,10,1.015,133.5,140,"Michael Ignerski"
"1215",2003,"PF/C",79.75,254,28.08,15.9,107.5,84,NA,NA,23.5,26,11.26,NA,3.25,15,1.053,131,133.5,"Robert Jackson"
"1216",2003,"SG/SF",79.25,245,27.42,6.7,106.3,84.25,NA,NA,NA,NA,NA,NA,NA,NA,1.063,NA,NA,"LeBron James"
"1217",2003,"SF/PF",82,212,22.16,7.3,107.5,82.75,NA,NA,26.5,32.5,10.67,NA,3.08,13,1.009,134,140,"Britton Johnsen"
"1218",2003,"SG/SF",76.75,214,25.54,2.6,102.5,81,NA,NA,30,39.5,10.91,NA,3.11,NA,1.055,132.5,142,"Dahntay Jones"
"1219",2003,"SF",79.25,218,24.4,6.7,107.5,86.5,NA,NA,30.5,33,11.18,NA,3.19,9,1.091,138,140.5,"James Jones"
"1220",2003,"PF/C",83.5,252,25.41,16.3,110.5,83.75,NA,NA,23.5,30.5,11.33,NA,3.37,15,1.003,134,141,"Chris Kaman"
"1221",2003,"SG/SF",78.5,215,24.53,11.7,102,78.5,NA,NA,23.5,30,11.04,NA,3.38,8,1,125.5,132,"Jason Kapono"
"1222",2003,"PF/C",81.75,270,28.4,8.6,106.5,84.5,NA,NA,29.5,34,11.18,NA,3.3,27,1.034,136,140.5,"Jason Keep"
"1223",2003,"PG/SG",75.75,200,24.5,12.9,98.5,77.5,NA,NA,28,33.5,11.37,NA,3.18,11,1.023,126.5,132,"Bernard King"
"1224",2003,"PG",71.75,190,25.95,10.5,95.5,78,NA,NA,NA,NA,NA,NA,NA,6,1.087,NA,NA,"Brandin Knight"
